ID Consumidor	G�nero	Estado civil	Pets	Bairro
1236	M	Solteiro(a)	3	Cidade tiradentes
1237	M	Casado(a)	2	Itaquera
1240	F	Casado(a)	2	Itaquera
1241	M	Solteiro(a)	5	Guaianases
1244	F	Casado(a)	1	Guaianases
1245	F	Solteiro(a)	2	Itaquera
1249	F	Solteiro(a)	2	Itaquera
1253	M	Solteiro(a)	4	Itaquera
1254	F	Casado(a)	1	Itaquera
1256	M	Casado(a)	5	Cidade tiradentes
1259	F	Casado(a)	1	Guaianases
1260	F	Casado(a)	4	S�o Miguel Paulista
1261	F	Solteiro(a)	3	Guaianases
1262	M	Solteiro(a)	5	Cidade tiradentes
1265	F	Casado(a)	2	S�o Miguel Paulista
1266	F	Solteiro(a)	4	Itaquera
1268	F	Solteiro(a)	2	Guaianases
1270	F	Casado(a)	1	Cidade tiradentes
1271	M	Solteiro(a)	2	Itaquera
1274	M	Solteiro(a)	2	Cidade tiradentes
1275	M	Solteiro(a)	4	Guaianases
1277	F	Casado(a)	1	S�o Miguel Paulista
1279	F	Solteiro(a)	3	Guaianases
1281	F	Casado(a)	4	Guaianases
1282	F	Solteiro(a)	3	Guaianases
1284	F	Solteiro(a)	1	Guaianases
1285	M	Casado(a)	5	Itaquera
1286	M	Casado(a)	4	Guaianases
1289	M	Casado(a)	4	S�o Miguel Paulista
1293	M	Casado(a)	3	Vila Prudente
1295	M	Casado(a)	3	S�o Miguel Paulista
1297	M	Solteiro(a)	4	Guaianases
1300	M	Casado(a)	1	Vila Prudente
1304	M	Solteiro(a)	3	Itaquera
1306	M	Casado(a)	4	Itaquera
1309	F	Casado(a)	1	Guaianases
1310	F	Casado(a)	4	Guaianases
1311	M	Casado(a)	4	Guaianases
1312	F	Solteiro(a)	2	Guaianases
1313	F	Casado(a)	1	Itaquera
1316	M	Casado(a)	3	Itaquera
1317	F	Solteiro(a)	2	Guaianases
1319	M	Casado(a)	1	Guaianases
1321	M	Casado(a)	3	Itaquera
1322	M	Solteiro(a)	5	Itaquera
1325	M	Solteiro(a)	4	S�o Miguel Paulista
1328	M	Solteiro(a)	5	Itaquera
1329	F	Solteiro(a)	3	Itaquera
1330	M	Solteiro(a)	4	Itaquera
1331	F	Solteiro(a)	4	Itaquera
1332	F	Casado(a)	3	Guaianases
1334	M	Casado(a)	3	Itaquera
1337	M	Solteiro(a)	5	Itaquera
1338	M	Solteiro(a)	5	Guaianases
1339	F	Solteiro(a)	2	Itaquera
1341	M	Casado(a)	3	Guaianases
1343	M	Casado(a)	1	S�o Miguel Paulista
1344	M	Solteiro(a)	3	Cidade tiradentes
1345	F	Casado(a)	5	Itaquera
1346	F	Solteiro(a)	4	Itaquera
1347	M	Casado(a)	2	Itaquera
1350	M	Casado(a)	5	Cidade tiradentes
1352	M	Solteiro(a)	4	Itaquera
1357	F	Solteiro(a)	5	Guaianases
1360	M	Casado(a)	4	Itaquera
1361	F	Solteiro(a)	1	Guaianases
1362	M	Solteiro(a)	4	Cidade tiradentes
1366	F	Solteiro(a)	4	Itaquera
1367	F	Solteiro(a)	3	Cidade tiradentes
1368	F	Casado(a)	1	Cidade tiradentes
1370	F	Casado(a)	2	Itaquera
1371	M	Casado(a)	3	S�o Miguel Paulista
1374	M	Solteiro(a)	1	Cidade tiradentes
1376	M	Casado(a)	5	Cidade tiradentes
1377	M	Solteiro(a)	3	Cidade tiradentes
1378	M	Solteiro(a)	1	Guaianases
1379	F	Casado(a)	2	Cidade tiradentes
1380	F	Solteiro(a)	1	Guaianases
1386	F	Casado(a)	4	Guaianases
1387	F	Casado(a)	1	Guaianases
1388	M	Casado(a)	1	Itaquera
1389	M	Casado(a)	1	Itaquera
1390	F	Solteiro(a)	1	S�o Miguel Paulista
1391	M	Solteiro(a)	1	Cidade tiradentes
1392	M	Casado(a)	2	Itaquera
1393	M	Solteiro(a)	5	S�o Miguel Paulista
1394	M	Casado(a)	1	Cidade tiradentes
1395	M	Solteiro(a)	1	Cidade tiradentes
1396	F	Solteiro(a)	5	S�o Miguel Paulista
1397	M	Solteiro(a)	1	Guaianases
1402	F	Casado(a)	4	S�o Miguel Paulista
1406	F	Solteiro(a)	2	S�o Miguel Paulista
1408	F	Solteiro(a)	5	Cidade tiradentes
1409	M	Casado(a)	1	Guaianases
1410	M	Solteiro(a)	1	Guaianases
1412	M	Casado(a)	2	Guaianases
1414	F	Solteiro(a)	1	Itaquera
1415	M	Solteiro(a)	1	Guaianases
1417	F	Solteiro(a)	2	Vila Prudente
1418	F	Solteiro(a)	4	Vila Prudente
1419	M	Solteiro(a)	1	Cidade tiradentes
1420	M	Solteiro(a)	2	S�o Miguel Paulista
1421	F	Solteiro(a)	4	Guaianases
1423	F	Solteiro(a)	1	Itaquera
1424	M	Casado(a)	3	Cidade tiradentes
1425	F	Casado(a)	3	S�o Miguel Paulista
1427	M	Solteiro(a)	4	Cidade tiradentes
1428	F	Solteiro(a)	5	Guaianases
1429	F	Solteiro(a)	4	Itaquera
1430	M	Solteiro(a)	2	Guaianases
1431	M	Solteiro(a)	1	Cidade tiradentes
1432	M	Solteiro(a)	4	Guaianases
1434	M	Casado(a)	3	Guaianases
1437	F	Solteiro(a)	1	Cidade tiradentes
1438	F	Solteiro(a)	3	Guaianases
1442	F	Casado(a)	3	Guaianases
1443	F	Casado(a)	4	Cidade tiradentes
1444	F	Casado(a)	5	Guaianases
1446	F	Solteiro(a)	3	Guaianases
1447	M	Casado(a)	1	S�o Miguel Paulista
1448	F	Casado(a)	3	Cidade tiradentes
1449	F	Solteiro(a)	4	S�o Miguel Paulista
1451	M	Casado(a)	3	Guaianases
1455	F	Solteiro(a)	2	Cidade tiradentes
1457	F	Solteiro(a)	2	Guaianases
1460	M	Casado(a)	1	Guaianases
1466	M	Solteiro(a)	1	Itaquera
1467	F	Solteiro(a)	3	Itaquera
1468	M	Solteiro(a)	2	Itaquera
1469	F	Casado(a)	5	Guaianases
1470	M	Casado(a)	4	Itaquera
1473	M	Solteiro(a)	1	Itaquera
1475	M	Casado(a)	3	Cidade tiradentes
1478	M	Casado(a)	4	S�o Miguel Paulista
1480	M	Solteiro(a)	3	Cidade tiradentes
1481	F	Solteiro(a)	2	Itaquera
1484	F	Solteiro(a)	4	Cidade tiradentes
1485	F	Casado(a)	1	Itaquera
1487	F	Solteiro(a)	1	Cidade tiradentes
1490	M	Casado(a)	4	Itaquera
1491	F	Casado(a)	1	Guaianases
1494	F	Casado(a)	4	Vila Prudente
1495	F	Casado(a)	3	Guaianases
1497	F	Casado(a)	3	Itaquera
1498	F	Solteiro(a)	1	Guaianases
1499	F	Solteiro(a)	1	Itaquera
1501	F	Casado(a)	2	Cidade tiradentes
1502	F	Solteiro(a)	5	Cidade tiradentes
1503	F	Solteiro(a)	1	Vila Prudente
1504	F	Solteiro(a)	3	Guaianases
1507	M	Casado(a)	1	Itaquera
1508	M	Solteiro(a)	1	Vila Prudente
1511	M	Casado(a)	3	Guaianases
1512	M	Solteiro(a)	5	Cidade tiradentes
1519	M	Casado(a)	1	Cidade tiradentes
1520	M	Casado(a)	2	Cidade tiradentes
1523	M	Solteiro(a)	1	S�o Miguel Paulista
1524	F	Casado(a)	4	Itaquera
1528	F	Casado(a)	4	Guaianases
1529	F	Casado(a)	4	Itaquera
1531	F	Casado(a)	1	Itaquera
1532	F	Casado(a)	4	Itaquera
1533	M	Casado(a)	3	Guaianases
1537	F	Solteiro(a)	3	Itaquera
1538	M	Solteiro(a)	2	Itaquera
1539	M	Casado(a)	2	Cidade tiradentes
1541	M	Casado(a)	4	Itaquera
1542	F	Solteiro(a)	3	S�o Miguel Paulista
1545	M	Casado(a)	1	Itaquera
1547	M	Solteiro(a)	5	Guaianases
1548	F	Solteiro(a)	2	Itaquera
1549	M	Solteiro(a)	4	Itaquera
1550	F	Solteiro(a)	2	S�o Miguel Paulista
1551	F	Casado(a)	4	Guaianases
1553	F	Casado(a)	1	S�o Miguel Paulista
1554	M	Casado(a)	3	S�o Miguel Paulista
1556	F	Casado(a)	3	Itaquera
1559	F	Solteiro(a)	2	Cidade tiradentes
1560	F	Solteiro(a)	1	S�o Miguel Paulista
1561	F	Casado(a)	4	Guaianases
1563	F	Casado(a)	4	Cidade tiradentes
1564	M	Casado(a)	4	Guaianases
1565	M	Casado(a)	5	Guaianases
1567	M	Casado(a)	2	Guaianases
1568	M	Casado(a)	1	Cidade tiradentes
1571	F	Solteiro(a)	1	Guaianases
1572	M	Casado(a)	4	Guaianases
1575	M	Casado(a)	2	Itaquera
1576	F	Casado(a)	4	Itaquera
1577	F	Solteiro(a)	4	Cidade tiradentes
1578	F	Casado(a)	1	Cidade tiradentes
1580	F	Solteiro(a)	4	Itaquera
1582	M	Casado(a)	4	Guaianases
1583	F	Casado(a)	1	Itaquera
1584	F	Casado(a)	3	Itaquera
1586	F	Solteiro(a)	2	Vila Prudente
1587	M	Casado(a)	2	Guaianases
1588	M	Solteiro(a)	1	S�o Miguel Paulista
1589	M	Casado(a)	1	Itaquera
1590	F	Casado(a)	1	S�o Miguel Paulista
1593	F	Solteiro(a)	2	Cidade tiradentes
1594	M	Casado(a)	2	Guaianases
1596	M	Casado(a)	2	Guaianases
1598	M	Casado(a)	1	Guaianases
1599	F	Solteiro(a)	4	Itaquera
1601	M	Solteiro(a)	1	Itaquera
1602	F	Solteiro(a)	5	Itaquera
1603	F	Casado(a)	3	Vila Prudente
1605	M	Solteiro(a)	1	Itaquera
1606	M	Casado(a)	1	Guaianases
1607	F	Casado(a)	1	Itaquera
1610	F	Solteiro(a)	1	Guaianases
1611	M	Solteiro(a)	1	Itaquera
1612	M	Casado(a)	3	Guaianases
1614	F	Solteiro(a)	3	S�o Miguel Paulista
1615	F	Solteiro(a)	4	Itaquera
1616	M	Solteiro(a)	3	Guaianases
1617	M	Casado(a)	4	Guaianases
1620	F	Casado(a)	1	Cidade tiradentes
1622	M	Casado(a)	1	Guaianases
1624	M	Solteiro(a)	4	Guaianases
1625	M	Casado(a)	1	Cidade tiradentes
1626	M	Casado(a)	1	Itaquera
1628	M	Casado(a)	5	Itaquera
1631	M	Casado(a)	3	Guaianases
1633	M	Solteiro(a)	4	Guaianases
1634	F	Casado(a)	1	Guaianases
1636	F	Solteiro(a)	2	Guaianases
1638	M	Solteiro(a)	1	Guaianases
1639	F	Casado(a)	4	Vila Prudente
1641	M	Casado(a)	2	S�o Miguel Paulista
1642	F	Casado(a)	4	Itaquera
1643	F	Casado(a)	1	Guaianases
1646	M	Solteiro(a)	2	Itaquera
1647	F	Casado(a)	1	Itaquera
1648	F	Casado(a)	3	Guaianases
1650	M	Casado(a)	2	Cidade tiradentes
1654	M	Solteiro(a)	1	Itaquera
1655	M	Solteiro(a)	2	Itaquera
1656	F	Solteiro(a)	4	Itaquera
1658	F	Solteiro(a)	3	Itaquera
1659	F	Casado(a)	1	Itaquera
1660	F	Solteiro(a)	4	Itaquera
1662	F	Solteiro(a)	1	S�o Miguel Paulista
1663	F	Casado(a)	2	Cidade tiradentes
1665	F	Solteiro(a)	4	Itaquera
1666	F	Solteiro(a)	3	Cidade tiradentes
1669	F	Casado(a)	5	Guaianases
1674	M	Solteiro(a)	1	Cidade tiradentes
1675	M	Solteiro(a)	2	Itaquera
1676	M	Casado(a)	3	Guaianases
1681	F	Casado(a)	5	Itaquera
1682	F	Solteiro(a)	1	Itaquera
1683	M	Casado(a)	3	Cidade tiradentes
1684	M	Casado(a)	3	Itaquera
1686	M	Casado(a)	1	Itaquera
1690	M	Casado(a)	2	Guaianases
1692	F	Casado(a)	3	Guaianases
1693	M	Casado(a)	3	Guaianases
1696	M	Solteiro(a)	3	Vila Prudente
1701	F	Solteiro(a)	1	Itaquera
1702	M	Solteiro(a)	2	Cidade tiradentes
1706	F	Solteiro(a)	3	Itaquera
1718	M	Solteiro(a)	4	Itaquera
1719	M	Casado(a)	3	Cidade tiradentes
1720	F	Solteiro(a)	4	Guaianases
1721	M	Casado(a)	4	Itaquera
1722	F	Solteiro(a)	3	Cidade tiradentes
1726	F	Solteiro(a)	1	S�o Miguel Paulista
1728	F	Casado(a)	4	Vila Prudente
1729	M	Solteiro(a)	1	Guaianases
1730	F	Casado(a)	1	Guaianases
1731	F	Casado(a)	5	Itaquera
1736	F	Solteiro(a)	1	Itaquera
1737	M	Casado(a)	5	Guaianases
1738	M	Solteiro(a)	4	Cidade tiradentes
1740	F	Casado(a)	1	Vila Prudente
1741	M	Casado(a)	4	Guaianases
1742	F	Casado(a)	2	Cidade tiradentes
1743	M	Casado(a)	3	Itaquera
1744	M	Casado(a)	3	Itaquera
1745	M	Casado(a)	3	S�o Miguel Paulista
1747	F	Solteiro(a)	1	Guaianases
1748	F	Solteiro(a)	1	Itaquera
1750	F	Solteiro(a)	3	Itaquera
1753	F	Casado(a)	3	Cidade tiradentes
1754	F	Solteiro(a)	5	Guaianases
1755	F	Casado(a)	1	Guaianases
1758	F	Solteiro(a)	4	Guaianases
1759	F	Casado(a)	1	Cidade tiradentes
1763	M	Casado(a)	4	Guaianases
1765	M	Solteiro(a)	2	Vila Prudente
1767	M	Solteiro(a)	1	Cidade tiradentes
1769	F	Solteiro(a)	4	Cidade tiradentes
1770	M	Solteiro(a)	5	Guaianases
1771	M	Casado(a)	4	Vila Prudente
1773	M	Casado(a)	2	Itaquera
1774	F	Solteiro(a)	1	Vila Prudente
1777	M	Solteiro(a)	3	Cidade tiradentes
1780	F	Solteiro(a)	3	Guaianases
1781	M	Solteiro(a)	1	Cidade tiradentes
1782	F	Casado(a)	1	S�o Miguel Paulista
1783	M	Casado(a)	1	Guaianases
1785	F	Solteiro(a)	5	Guaianases
1787	F	Casado(a)	2	Guaianases
1788	F	Casado(a)	5	S�o Miguel Paulista
1791	M	Solteiro(a)	1	Itaquera
1792	M	Solteiro(a)	4	Cidade tiradentes
1793	F	Solteiro(a)	1	Itaquera
1794	F	Solteiro(a)	4	Itaquera
1795	M	Solteiro(a)	4	Guaianases
1796	F	Solteiro(a)	2	Vila Prudente
1798	M	Solteiro(a)	1	Guaianases
1799	M	Solteiro(a)	5	Cidade tiradentes
1802	F	Casado(a)	1	S�o Miguel Paulista
1805	F	Solteiro(a)	1	S�o Miguel Paulista
1807	F	Casado(a)	1	Itaquera
1808	M	Solteiro(a)	4	Guaianases
1810	F	Casado(a)	1	Vila Prudente
1811	M	Solteiro(a)	4	Guaianases
1812	M	Solteiro(a)	5	S�o Miguel Paulista
1813	F	Solteiro(a)	4	Itaquera
1814	M	Casado(a)	2	Cidade tiradentes
1815	M	Casado(a)	5	Cidade tiradentes
1820	M	Solteiro(a)	4	Itaquera
1821	M	Solteiro(a)	4	Itaquera
1822	M	Casado(a)	2	Itaquera
1823	M	Solteiro(a)	2	S�o Miguel Paulista
1825	M	Casado(a)	5	S�o Miguel Paulista
1826	M	Solteiro(a)	1	Cidade tiradentes
1829	M	Solteiro(a)	3	Guaianases
1832	F	Solteiro(a)	4	S�o Miguel Paulista
1836	F	Casado(a)	3	S�o Miguel Paulista
1838	M	Solteiro(a)	3	Guaianases
1839	F	Casado(a)	3	Guaianases
1841	M	Casado(a)	1	Itaquera
1843	M	Casado(a)	2	S�o Miguel Paulista
1844	M	Casado(a)	1	Guaianases
1845	F	Solteiro(a)	2	S�o Miguel Paulista
1848	M	Solteiro(a)	1	Guaianases
1849	F	Solteiro(a)	1	Itaquera
1850	M	Solteiro(a)	1	Guaianases
1852	F	Solteiro(a)	1	Vila Prudente
1853	F	Solteiro(a)	4	Guaianases
1856	F	Solteiro(a)	1	Guaianases
1861	F	Casado(a)	4	Itaquera
1862	F	Solteiro(a)	3	Itaquera
1864	M	Solteiro(a)	4	Itaquera
1865	F	Solteiro(a)	2	Cidade tiradentes
1866	F	Casado(a)	1	Cidade tiradentes
1869	F	Solteiro(a)	4	Guaianases
1871	F	Casado(a)	1	Guaianases
1872	M	Solteiro(a)	4	Itaquera
1874	M	Solteiro(a)	2	Itaquera
1877	F	Casado(a)	1	Cidade tiradentes
1882	M	Solteiro(a)	5	S�o Miguel Paulista
1883	M	Casado(a)	1	Itaquera
1887	M	Casado(a)	5	Guaianases
1890	M	Casado(a)	4	Guaianases
1891	M	Solteiro(a)	1	Cidade tiradentes
1893	M	Solteiro(a)	2	Itaquera
1894	F	Solteiro(a)	3	S�o Miguel Paulista
1896	F	Casado(a)	3	Vila Prudente
1897	F	Solteiro(a)	4	Itaquera
1898	M	Solteiro(a)	1	Itaquera
1899	M	Solteiro(a)	3	Cidade tiradentes
1900	F	Solteiro(a)	3	Cidade tiradentes
1901	M	Casado(a)	2	Itaquera
1904	M	Solteiro(a)	2	Vila Prudente
1906	M	Casado(a)	1	Cidade tiradentes
1910	F	Solteiro(a)	1	Cidade tiradentes
1913	M	Casado(a)	3	Itaquera
1915	M	Solteiro(a)	1	Guaianases
1916	M	Solteiro(a)	3	Itaquera
1917	M	Casado(a)	1	S�o Miguel Paulista
1918	F	Casado(a)	1	Cidade tiradentes
1920	M	Solteiro(a)	2	Cidade tiradentes
1921	F	Casado(a)	4	Itaquera
1922	M	Solteiro(a)	2	Itaquera
1925	F	Solteiro(a)	4	Vila Prudente
1926	F	Casado(a)	2	Guaianases
1928	F	Casado(a)	2	Itaquera
1929	F	Solteiro(a)	1	Cidade tiradentes
1930	F	Solteiro(a)	4	Cidade tiradentes
1931	M	Casado(a)	1	Itaquera
1932	M	Casado(a)	2	Itaquera
1934	F	Casado(a)	2	Vila Prudente
1935	F	Solteiro(a)	4	Cidade tiradentes
1936	M	Solteiro(a)	4	Cidade tiradentes
1938	M	Solteiro(a)	3	Guaianases
1939	F	Casado(a)	5	Cidade tiradentes
1940	F	Casado(a)	1	Itaquera
1941	F	Solteiro(a)	5	Itaquera
1942	F	Solteiro(a)	2	Guaianases
1946	M	Solteiro(a)	4	Cidade tiradentes
1947	M	Casado(a)	1	Cidade tiradentes
1948	M	Casado(a)	1	S�o Miguel Paulista
1950	F	Solteiro(a)	3	Guaianases
1952	F	Casado(a)	1	S�o Miguel Paulista
1953	F	Solteiro(a)	1	Cidade tiradentes
1954	F	Casado(a)	3	Itaquera
1956	M	Solteiro(a)	1	Itaquera
1957	M	Casado(a)	2	Itaquera
1958	F	Solteiro(a)	4	S�o Miguel Paulista
1959	M	Solteiro(a)	1	Itaquera
1961	F	Casado(a)	5	Vila Prudente
1962	M	Solteiro(a)	1	Guaianases
1965	F	Casado(a)	3	Itaquera
1966	F	Solteiro(a)	5	Cidade tiradentes
1972	F	Solteiro(a)	2	Guaianases
1973	M	Casado(a)	2	Itaquera
1974	F	Casado(a)	1	Vila Prudente
1975	M	Casado(a)	2	Cidade tiradentes
1976	F	Solteiro(a)	4	Cidade tiradentes
1977	M	Casado(a)	4	S�o Miguel Paulista
1978	F	Solteiro(a)	3	Itaquera
1979	M	Solteiro(a)	5	Guaianases
1980	F	Casado(a)	4	Vila Prudente
1983	M	Casado(a)	5	Itaquera
1984	F	Casado(a)	1	Guaianases
1985	M	Casado(a)	2	Vila Prudente
1987	F	Casado(a)	1	Itaquera
1990	F	Solteiro(a)	2	Cidade tiradentes
1991	F	Solteiro(a)	1	Itaquera
1995	F	Solteiro(a)	5	Itaquera
1996	F	Casado(a)	1	Itaquera
1999	M	Casado(a)	2	Guaianases
2001	F	Casado(a)	4	Itaquera
2002	M	Solteiro(a)	3	Itaquera
2011	M	Casado(a)	3	S�o Miguel Paulista
2015	F	Solteiro(a)	2	S�o Miguel Paulista
2019	M	Solteiro(a)	4	Guaianases
2022	M	Solteiro(a)	3	Vila Prudente
2023	F	Casado(a)	1	Guaianases
2024	F	Casado(a)	2	Guaianases
2029	M	Casado(a)	1	Cidade tiradentes
2032	F	Casado(a)	3	S�o Miguel Paulista
2034	F	Casado(a)	5	Guaianases
2035	F	Casado(a)	5	Itaquera
2039	F	Solteiro(a)	1	Guaianases
2041	F	Solteiro(a)	1	Itaquera
2043	M	Casado(a)	4	Guaianases
2044	M	Solteiro(a)	1	Itaquera
2047	F	Casado(a)	3	Guaianases
2048	M	Solteiro(a)	3	S�o Miguel Paulista
2050	F	Casado(a)	3	Guaianases
2051	M	Casado(a)	3	Cidade tiradentes
2052	F	Solteiro(a)	1	Itaquera
2053	M	Solteiro(a)	5	Guaianases
2054	M	Solteiro(a)	1	Itaquera
2057	F	Solteiro(a)	2	S�o Miguel Paulista
2059	F	Casado(a)	1	Itaquera
2060	M	Solteiro(a)	1	Vila Prudente
2061	M	Casado(a)	3	Guaianases
2063	M	Casado(a)	2	S�o Miguel Paulista
2065	M	Casado(a)	2	Itaquera
2066	F	Casado(a)	5	Cidade tiradentes
2067	F	Solteiro(a)	3	Itaquera
2068	F	Casado(a)	3	Itaquera
2070	F	Casado(a)	4	S�o Miguel Paulista
2071	F	Solteiro(a)	2	Guaianases
2075	F	Solteiro(a)	1	Itaquera
2076	F	Solteiro(a)	3	Itaquera
2077	M	Casado(a)	4	S�o Miguel Paulista
2078	M	Casado(a)	1	Guaianases
2082	M	Solteiro(a)	5	S�o Miguel Paulista
2084	F	Casado(a)	1	Itaquera
2086	M	Casado(a)	1	Itaquera
2088	M	Casado(a)	1	Itaquera
2090	F	Solteiro(a)	2	Itaquera
2094	F	Casado(a)	2	S�o Miguel Paulista
2095	M	Casado(a)	1	Vila Prudente
2096	F	Casado(a)	1	Guaianases
2099	M	Casado(a)	1	Cidade tiradentes
2106	M	Solteiro(a)	5	Itaquera
2107	F	Solteiro(a)	2	Cidade tiradentes
2108	F	Casado(a)	5	Vila Prudente
2110	F	Solteiro(a)	3	Guaianases
2111	M	Solteiro(a)	2	Itaquera
2112	M	Casado(a)	2	Itaquera
2114	F	Solteiro(a)	3	Cidade tiradentes
2115	M	Casado(a)	1	Cidade tiradentes
2118	F	Solteiro(a)	4	Cidade tiradentes
2123	M	Casado(a)	1	Cidade tiradentes
2124	M	Solteiro(a)	3	Cidade tiradentes
2127	F	Casado(a)	4	Itaquera
2128	M	Solteiro(a)	3	Cidade tiradentes
2130	M	Casado(a)	4	Cidade tiradentes
2132	M	Casado(a)	3	Itaquera
2134	F	Casado(a)	4	Guaianases
2135	F	Casado(a)	3	Vila Prudente
2139	F	Casado(a)	4	Cidade tiradentes
2141	M	Solteiro(a)	1	Cidade tiradentes
2143	M	Solteiro(a)	3	Itaquera
2144	M	Casado(a)	4	Guaianases
2147	M	Solteiro(a)	1	Itaquera
2150	F	Solteiro(a)	4	Itaquera
2151	M	Casado(a)	2	Itaquera
2153	F	Casado(a)	4	Guaianases
2156	F	Casado(a)	3	Cidade tiradentes
2158	M	Casado(a)	3	Guaianases
2162	M	Casado(a)	1	S�o Miguel Paulista
2163	M	Solteiro(a)	1	Cidade tiradentes
2168	F	Casado(a)	3	Guaianases
2169	M	Casado(a)	3	S�o Miguel Paulista
2171	M	Solteiro(a)	1	S�o Miguel Paulista
2175	F	Casado(a)	5	S�o Miguel Paulista
2176	F	Casado(a)	5	Cidade tiradentes
2177	M	Casado(a)	1	Itaquera
2178	M	Casado(a)	1	Itaquera
2181	M	Solteiro(a)	5	S�o Miguel Paulista
2182	M	Solteiro(a)	3	Itaquera
2183	F	Casado(a)	4	Itaquera
2185	F	Casado(a)	2	Vila Prudente
2187	M	Casado(a)	1	Itaquera
2188	M	Casado(a)	2	Itaquera
2191	F	Casado(a)	5	Cidade tiradentes
2193	M	Casado(a)	3	Itaquera
2194	M	Casado(a)	2	Itaquera
2198	F	Solteiro(a)	3	Itaquera
2200	M	Solteiro(a)	1	Cidade tiradentes
2201	F	Casado(a)	2	Guaianases
2204	M	Solteiro(a)	5	Guaianases
2206	F	Solteiro(a)	2	Cidade tiradentes
2208	F	Casado(a)	5	Itaquera
2211	F	Solteiro(a)	5	Itaquera
2215	F	Solteiro(a)	1	Guaianases
2217	F	Solteiro(a)	4	Itaquera
2218	M	Solteiro(a)	4	Itaquera
2219	M	Casado(a)	3	Cidade tiradentes
2220	F	Casado(a)	2	Guaianases
2221	M	Solteiro(a)	1	Guaianases
2222	M	Casado(a)	2	Cidade tiradentes
2224	F	Casado(a)	3	Guaianases
2227	M	Solteiro(a)	2	Vila Prudente
2228	F	Solteiro(a)	2	Itaquera
2229	M	Solteiro(a)	4	S�o Miguel Paulista
2232	M	Solteiro(a)	2	Cidade tiradentes
2234	M	Solteiro(a)	1	Itaquera
2237	F	Solteiro(a)	4	Cidade tiradentes
2239	M	Casado(a)	2	Cidade tiradentes
2242	M	Solteiro(a)	4	Itaquera
2244	F	Solteiro(a)	5	Itaquera
2245	M	Casado(a)	4	Guaianases
2246	M	Solteiro(a)	3	Itaquera
2248	F	Casado(a)	1	Itaquera
2251	M	Casado(a)	1	Itaquera
2252	F	Solteiro(a)	1	Itaquera
2254	M	Solteiro(a)	1	Itaquera
2255	M	Solteiro(a)	3	Guaianases
2257	M	Solteiro(a)	2	Cidade tiradentes
2258	F	Casado(a)	1	Guaianases
2259	M	Casado(a)	3	Itaquera
2260	M	Casado(a)	4	Guaianases
2263	M	Solteiro(a)	1	Guaianases
2269	M	Solteiro(a)	1	Guaianases
2270	M	Solteiro(a)	3	Guaianases
2271	M	Solteiro(a)	4	Itaquera
2272	M	Solteiro(a)	1	Itaquera
2273	F	Solteiro(a)	1	S�o Miguel Paulista
2278	M	Casado(a)	2	Itaquera
2279	F	Solteiro(a)	1	Itaquera
2280	F	Solteiro(a)	2	Itaquera
2282	M	Casado(a)	5	Cidade tiradentes
2286	M	Solteiro(a)	3	Cidade tiradentes
2293	F	Solteiro(a)	3	Itaquera
2294	M	Solteiro(a)	2	Guaianases
2295	M	Casado(a)	4	Itaquera
2296	F	Solteiro(a)	4	Cidade tiradentes
2298	F	Solteiro(a)	4	Guaianases
2300	F	Solteiro(a)	5	Cidade tiradentes
2302	M	Solteiro(a)	3	Itaquera
2304	M	Solteiro(a)	1	Itaquera
2309	M	Solteiro(a)	4	S�o Miguel Paulista
2310	F	Casado(a)	4	Guaianases
2311	M	Casado(a)	5	Itaquera
2313	F	Casado(a)	3	Guaianases
2314	F	Solteiro(a)	1	Itaquera
2316	M	Casado(a)	4	Cidade tiradentes
2318	M	Casado(a)	5	Itaquera
2320	F	Casado(a)	1	Vila Prudente
2323	M	Solteiro(a)	3	Cidade tiradentes
2324	M	Solteiro(a)	4	Cidade tiradentes
2327	F	Casado(a)	4	Itaquera
2329	M	Casado(a)	2	S�o Miguel Paulista
2330	M	Casado(a)	4	Cidade tiradentes
2331	F	Solteiro(a)	4	Guaianases
2334	M	Solteiro(a)	2	S�o Miguel Paulista
2335	M	Solteiro(a)	2	Itaquera
2337	M	Casado(a)	5	Cidade tiradentes
2338	M	Solteiro(a)	1	Itaquera
2341	M	Casado(a)	5	S�o Miguel Paulista
2343	F	Solteiro(a)	4	Itaquera
2344	M	Solteiro(a)	1	Itaquera
2352	F	Casado(a)	3	Guaianases
2354	F	Solteiro(a)	2	Cidade tiradentes
2355	M	Casado(a)	2	Guaianases
2359	M	Casado(a)	2	Guaianases
2361	M	Solteiro(a)	3	Guaianases
2362	F	Casado(a)	3	Itaquera
2366	F	Casado(a)	4	Cidade tiradentes
2368	F	Solteiro(a)	1	Guaianases
2371	M	Solteiro(a)	1	Guaianases
2373	F	Casado(a)	4	Itaquera
2374	F	Solteiro(a)	3	Itaquera
2376	M	Solteiro(a)	2	Guaianases
2377	M	Casado(a)	1	Itaquera
2378	F	Casado(a)	4	Guaianases
2379	F	Casado(a)	5	Vila Prudente
2381	M	Casado(a)	3	Cidade tiradentes
2384	F	Casado(a)	5	Guaianases
2385	F	Solteiro(a)	1	Cidade tiradentes
2388	F	Solteiro(a)	3	S�o Miguel Paulista
2389	M	Casado(a)	2	Itaquera
2390	F	Casado(a)	3	Itaquera
2391	F	Casado(a)	3	Cidade tiradentes
2393	F	Casado(a)	3	Cidade tiradentes
